NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT00705406,Unknown,COMPLETED,2008-07,"Acute, Uncomplicated Human Influenza","Peramivir, Placebo","Birmingham - United States, Birmingham - United States, Phoenix - United States, Jonesboro - United States, Jonesboro - United States, Mountain Home - United States, Beverly Hills - United States, Carmichael - United States, Paramount - United States, San Luis Obispo - United States, Boulder - United States, Centennial - United States, Coral Gables - United States, Jacksonville - United States, Jacksonville - United States, Pembroke Pines - United States, Pinellas Park - United States, St. Cloud - United States, Columbus - United States, Savannah - United States, Woodstock - United States, Idaho Falls - United States, Bloomingdale - United States, Indianapolis - United States, Dubuque - United States, Shawnee - United States, Hazard - United States, Baton Rouge - United States, Bangor - United States, Clarksburg - United States, Brockton - United States, Detroit - United States, Royal Oak - United States, St. Claire Shores - United States, Olive Branch - United States, Bozeman - United States, Butte - United States, Fremont - United States, Las Vegas - United States, Johnson City - United States, Rochester - United States, Greensboro - United States, Canfield - United States, Thornville - United States, Owasso - United States, Ashland - United States, Souderton - United States, Cranston - United States, Cumberland - United States, Johnston - United States, Warwick - United States, Simpsonville - United States, Rapid City - United States, Bristol - United States, Bryan - United States, Corpus Christi - United States, Dallas - United States, Garland - United States, Houston - United States, San Antonio - United States, Tomball - United States, Salt Lake City - United States, Salt Lake City - United States, Salt Lake City - United States, Salt Lake City - United States, Bellevue - United States, Oregon - United States, Blacktown - Australia, Darlinghurst - Australia, Hurtsville - Australia, Umina - Australia, Auchenflower - Australia, Caboolture - Australia, Kpparing - Australia, Carlton - Australia, Adelaide - Australia, Brisbane - Australia, Burwood - Australia, Darlinghurst - Australia, Melbourne - Australia, Nedlands - Australia, Sydney - Australia, Auckland - New Zealand, Christchurch - New Zealand, Christchurch - New Zealand, Dunedin - New Zealand, Rotorua - New Zealand, Rotorua - New Zealand, Rotorua - New Zealand, Goodwood - South Africa, Greenbury - South Africa, Silverglen - South Africa, Bloemfontein - South Africa, Reigerpark - South Africa, Bryanston - South Africa, Klipspruit West - South Africa, Noordheuwel - South Africa, Verulam - South Africa, Durban - South Africa, Kempton Park - South Africa, Sunnyside Pretoria - South Africa, Cape Town - South Africa, Cape Town - South Africa, Worcester - South Africa, Amanzimtoti - South Africa, Benoni - South Africa, Bloemfontein - South Africa, Brits - South Africa, Cape town - South Africa, Cape Town - South Africa, Durban - South Africa, Durban - South Africa, Johannesburg - South Africa, Johannesburg - South Africa, Port Elizabeth - South Africa, Pretoria - South Africa, Pretoria - South Africa, Pretoria - South Africa, Pretoria - South Africa, Roodepoort - South Africa, Scottburgh - South Africa, Soweto - South Africa, Worcester - South Africa",2009-04,2008-06-26,2015-02-16,INTERVENTIONAL,PHASE2,BioCryst Pharmaceuticals,INDUSTRY,influenza
NCT01014806,Unknown,COMPLETED,2009-11,Influenza,"Influenza VLP Vaccine, TIV","Pembroke Pines - United States, Rochester - United States, Providence - United States, Mt. Pleasant - United States, Dallas - United States, San Antonio - United States",2010-05,2009-11-17,2013-07-18,INTERVENTIONAL,PHASE2,Novavax,INDUSTRY,influenza
NCT01455506,Unknown,COMPLETED,2009-05,"Acute Myeloid Leukemia, Myelodysplastic Syndrome",Decitabine plus Fludarabine and Busulfan,Hackensack - United States,2013-12,2011-10-20,2014-02-04,INTERVENTIONAL,PHASE1,Hackensack Meridian Health,OTHER,influenza
NCT01146899,Unknown,COMPLETED,2009-12,Influenza,Provider Alert,New York - United States,2013-03,2010-06-22,2014-06-24,INTERVENTIONAL,NA,Columbia University,OTHER,influenza
NCT05899699,Unknown,NOT_YET_RECRUITING,2023-06-05,Acne Vulgaris,"DAP-FLU ME, Adapalene .1% gel",Mansoura - Egypt,2023-09-01,2023-06-12,2023-06-13,INTERVENTIONAL,PHASE2,Mansoura University,OTHER,influenza
NCT03330899,Unknown,COMPLETED,2018-09-24,"Influenza, H7N9 Influenza","H7N9 antigen + adjuvant IB160, H7N9 antigen + adjuvant SE, H7N9 antigen without adjuvant, Placebo (PBS)","Ribeirao Preto - Brazil, Sao Paulo - Brazil, Sao Paulo - Brazil",2020-01-30,2017-11-06,2020-09-30,INTERVENTIONAL,PHASE1,Butantan Institute,OTHER_GOV,influenza
NCT00294099,Unknown,COMPLETED,2006-03,Influenza,"Aluminum hydroxide, Inactivated Influenza A/H5N1 Vaccine (sanofi pasteur)","Iowa City - United States, Baltimore - United States, St. Louis - United States, Rochester - United States, Cincinnati - United States, Nashville - United States, Houston - United States",2007-03,2006-02-20,2013-06-03,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT02866942,SNIFFLE-4,COMPLETED,2016-10,Asthma,Administration of Live attenuated influenza vaccine (LAIV),No locations listed,2017-03,2016-08-15,2019-05-10,INTERVENTIONAL,PHASE4,Imperial College London,OTHER,influenza
NCT01779570,Unknown,COMPLETED,2013-02,"Influenza, Lower Respiratory Tract Infection",Macrolide treatment,"Hong Kong - Hong Kong, Hong Kong - Hong Kong",2016-04,2013-01-30,2016-07-27,INTERVENTIONAL,PHASE4,Chinese University of Hong Kong,OTHER,influenza
NCT01999842,Unknown,COMPLETED,2013-11-25,Influenza,"Investigational H7N9 vaccine GSK3206641A, Investigational H7N9 vaccine GSK3206640A, Placebo","Jacksonville - United States, Stockbridge - United States, Boise - United States, Erie - United States, Seattle - United States, Truro - Canada, Woodstock - Canada, Sherbrooke - Canada",2014-02-01,2013-12-03,2017-05-30,INTERVENTIONAL,PHASE1,GlaxoSmithKline,INDUSTRY,influenza
NCT03307642,SKIPP,COMPLETED,2017-12-04,"Childhood Influenza Vaccination, School-located Influenza Vaccination",Text message notification,Rochester - United States,2017-12-22,2017-10-12,2018-03-12,INTERVENTIONAL,NA,University of Rochester,OTHER,influenza
NCT00971542,Unknown,COMPLETED,2009-09,Pandemic Influenza,Monovalent A/H1N1 influenza vaccine,"Gent, Antwerpen - Belgium, Santiago - Chile, Gazcue Santo Domingo - Dominican Republic, Mainz - Germany, Rotterdam - Netherlands",2010-02,2009-09-03,2011-10-12,INTERVENTIONAL,PHASE3,Novartis Vaccines,INDUSTRY,influenza
NCT00449670,Unknown,COMPLETED,2007-03-24,"Influenza, Influenza Vaccines","H5N1 adjuvanted split virus vaccine (A/Vietnam/1194/2004 strain), H5N1 non-adjuvanted split virus vaccine (A/Vietnam/1194/2004 strain), H5N1 adjuvanted split virus vaccine (A/Indonesia/05/2005 strain)","Hong Kong - Hong Kong, Singapore - Singapore, Singapore - Singapore, Taipei - Taiwan, Taipei - Taiwan, Bangkok - Thailand",2007-07-12,2007-03-20,2020-04-09,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT01207518,Unknown,UNKNOWN,2010-08,Influenza,"Intervention Group, Control Group","Ottawa - Canada, Ottawa - Canada",2012-03,2010-09-23,2011-07-28,INTERVENTIONAL,NA,Ottawa Hospital Research Institute,OTHER,influenza
NCT01302418,Unknown,COMPLETED,2011-02,"QIAGEN ResPlex II Advanced Panel, Influenza A, Respiratory Syncytial Virus Infections, Infection Due to Human Parainfluenza Virus 1, Parainfluenza Type 2, Parainfluenza Type 3, Parainfluenza Type 4, Human Metapneumovirus A/B, Rhinovirus, Coxsackie Virus/Echovirus, Adenovirus Types B/C/E, Coronavirus Subtypes 229E, Coronavirus Subtype NL63, Coronavirus Subtype OC43, Coronavirus Subtype HKU1, Human Bocavirus, Artus Influenza A/B RT-PCR Test, Influenza B",artus Influenza A/B RT-PCR Test,"Tuscon - United States, Albany - United States, Albany - United States, Chapel Hill - United States, Columbus - United States",2011-07,2011-02-24,2017-05-10,OBSERVATIONAL,Not Available,"QIAGEN Gaithersburg, Inc",INDUSTRY,influenza
NCT01841918,Unknown,COMPLETED,2013-01,Influenza Due to Influenza A Virus Subtype H5N2,Avian Flu Vaccine,Bangkok - Thailand,2013-05,2013-04-29,2018-01-31,INTERVENTIONAL,PHASE2,Mahidol University,OTHER,influenza
NCT00936013,Unknown,UNKNOWN,2009-08,Influenza,"oseltamivir, oseltamivir and chinese medicinal herbs",Beijing - China,2011-07,2009-07-09,2009-11-01,INTERVENTIONAL,PHASE4,Capital Medical University,OTHER,influenza
NCT00192218,Unknown,COMPLETED,2004-10,Influenza,FluMist,"Baltimore - United States, Seattle - United States",2005-04,2005-09-19,2008-09-22,INTERVENTIONAL,PHASE4,MedImmune LLC,INDUSTRY,influenza
NCT00868218,PANFLUVAC,COMPLETED,2009-03,"Influenza, Healthy",Influenza vaccine,Bergen - Norway,2010-07,2009-03-24,2019-11-18,INTERVENTIONAL,PHASE1,Rebecca Cox,OTHER,influenza
NCT03144518,Unknown,COMPLETED,2017-09-01,Vaccination; Infection,"Positive Affect Intervention, Neutral Control Intervention, Northern Hemisphere Influenza Vaccine 2017/18 (Delivered as part of Standard Care)",Nottingham - United Kingdom,2017-11-01,2017-05-08,2019-07-15,INTERVENTIONAL,NA,University of Nottingham,OTHER,influenza
NCT02644018,ACCORD,COMPLETED,2016-01,"Common Cold, Influenza","Imidazolyl ethanamide pentandioic acid, placebo","Kazan - Russian Federation, Krasnoyarsk - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Novosibirsk - Russian Federation, Perm - Russian Federation, Rostov-na-Donu - Russian Federation, Rostov-na-Donu - Russian Federation, Saint-Petersburg - Russian Federation, Saransk - Russian Federation, Tomsk - Russian Federation, Yaroslavl - Russian Federation",2016-05,2015-12-31,2016-06-09,INTERVENTIONAL,PHASE3,Valenta Pharm JSC,INDUSTRY,influenza
NCT05050318,Unknown,COMPLETED,2021-09-08,"Influenza Immunization, Healthy Volunteers","Fluzone Quadrivalent vaccine, No Preservative (0.5-mL dose), 2021-2022 formulation, Fluzone High-Dose Quadrivalent vaccine (0.7-mL dose), 2021-2022 formulation","Bardstown - United States, Salt Lake City - United States",2021-11-10,2021-09-20,2023-10-03,INTERVENTIONAL,PHASE4,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT03339713,Unknown,COMPLETED,2017-12-07,Healthy,"Ad26.RSV.preF, Fluarix, Placebo",Mount Pleasant - United States,2018-07-23,2017-11-13,2025-02-04,INTERVENTIONAL,PHASE2,Janssen Vaccines & Prevention B.V.,INDUSTRY,influenza
NCT01008813,Unknown,COMPLETED,2009-10,HIV Infections,"adjuvanted A(H1N1)v influenza vaccine, non-adjuvanted A(H1N1)v influenza vaccine","Créteil - France, Kremlin Bicëtre - France, Paris - France, Paris - France, Paris - France, Tourcoing - France",2010-02,2009-11-06,2011-12-22,INTERVENTIONAL,PHASE2,French National Agency for Research on AIDS and Viral Hepatitis,OTHER_GOV,influenza
NCT05874713,Unknown,COMPLETED,2023-06-07,"Influenza, Human, Infections, Respiratory Tract Infections, Virus Diseases, Infection Viral","aH5N8c on Day 1, aH5N6c on Day 1, aH5N8c on Day 22, aH5N6c on Day 22, aH5N8c on Day 202","Cullman - United States, Lilburn - United States, Norcross - United States, Sioux City - United States, Baton Rouge - United States, Grand Island - United States, Norfolk - United States, Elizabethton - United States, Bountiful - United States",2024-04-25,2023-05-25,2024-12-13,INTERVENTIONAL,PHASE2,Seqirus,INDUSTRY,influenza
NCT00748813,Unknown,COMPLETED,2008-06,Seasonal Influenza,"Influenza Vaccine, Formulation 2008-2009","Chieti - Italy, Lanciano - Italy, Pianiga - Italy",2008-07,2008-09-09,2016-12-01,INTERVENTIONAL,PHASE2,Novartis Vaccines,INDUSTRY,influenza
NCT00522236,Unknown,COMPLETED,2007-06,Influenza,"Surface Antigen, Inactivated, Adjuvanted Influenza Vaccine, Formulation 2007-2008","Chieti - Italy, Lanciano - Italy",2007-07,2007-08-29,2012-01-25,INTERVENTIONAL,PHASE2,Novartis Vaccines,INDUSTRY,influenza
NCT06435936,SAB-176-103,ACTIVE_NOT_RECRUITING,2024-04-22,PHA1A,"Single Ascending Dose of SAB-176, Single Ascending Dose of Placebo",Bethesda - United States,2025-02-01,2024-05-30,2024-09-19,INTERVENTIONAL,PHASE1,"SAb Biotherapeutics, Inc.",INDUSTRY,influenza
NCT02207413,Unknown,COMPLETED,2014-08-18,Influenza,"Influsplit Tetra™ vaccine produced by investigational process (IP), Influsplit Tetra™ vaccine produced by licensed process (LP)","Wichita - United States, Rochester - United States, Warwick - United States, Nashville - United States, Dhaka - Bangladesh, Brno - Czechia, Chlumec nad Cidlinou - Czechia, Decin - Czechia, Jindrichuv Hradec - Czechia, Liberec - Czechia, Lipnik nad Becvou - Czechia, Nachod - Czechia, Odolena voda - Czechia, Ostrava - Poruba - Czechia, Pardubice - Czechia, Praha 6 - Czechia, Aix en Provence - France, Dax - France, Draguignan - France, Essey les Nancy - France, Le Havre - France, Nantes cedex 2 - France, Nice - France, Kehl - Germany, Stuttgart - Germany, Kirchheim - Germany, Schoenau Am Koenigssee - Germany, Wuerzburg - Germany, Detmold - Germany, Essen - Germany, Essen - Germany, Goch - Germany, Kleve-Materborn - Germany, Loehne - Germany, Trier - Germany, Leipzig - Germany, Radebeul - Germany, Wurzen - Germany, Flensburg - Germany, Berlin - Germany, Neumuenster - Germany, Bydgoszcz - Poland, Debica - Poland, Katowice - Poland, Poznan - Poland, Siemianowice Slaskie - Poland, Wroclaw - Poland, Antequera/Málaga - Spain, Badalona - Spain, Burgos - Spain, Madrid - Spain, Santiago de Compostela - Spain, Sevilla - Spain",2015-04-18,2014-08-04,2018-06-06,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT01130636,Unknown,COMPLETED,2010-06,Influenza,Oseltamivir,"Debrecen - Hungary, Komárom - Hungary",2012-07,2010-05-26,2012-10-08,INTERVENTIONAL,PHASE4,Pharmahungary Group,INDUSTRY,influenza
NCT00694213,Unknown,COMPLETED,2007-08,Influenza,"VCL-IPM1, VCL-IPM1, VCL-IPT1, PBS","San Diego - United States, Baltimore - United States, Stony Brook - United States",2008-09,2008-06-10,2019-02-27,INTERVENTIONAL,PHASE1,Vical,INDUSTRY,influenza
NCT05129436,(AIGI),ACTIVE_NOT_RECRUITING,2020-10-10,Seasonal Influenza Vaccination,Vaxigrip Tetra 2020/2021,Greifswald - Germany,2021-03-31,2021-11-22,2023-10-03,OBSERVATIONAL,Not Available,University Medicine Greifswald,OTHER,influenza
NCT00239213,Unknown,COMPLETED,2005-11,Influenza Infection,catechin extracts (health food),"Hamamatsu - Japan, Higashi Murayama - Japan, Shizuoka - Japan",Unknown Date,2005-10-14,2006-10-31,INTERVENTIONAL,NA,University of Shizuoka,OTHER,influenza
NCT03883113,Unknown,COMPLETED,2019-06-03,Influenza,"MVA-NP+M1, Saline, H3N2 (A/Belgium/2417/2015)",Antwerp - Belgium,2019-12-16,2019-03-20,2021-03-18,INTERVENTIONAL,PHASE2,Barinthus Biotherapeutics,INDUSTRY,influenza
NCT03637036,Unknown,COMPLETED,2018-09-24,Influenza Vaccination,Communication intervention,Birmingham - United Kingdom,2019-01-04,2018-08-17,2019-01-23,INTERVENTIONAL,NA,University of Warwick,OTHER,influenza
NCT05071313,Unknown,COMPLETED,2021-10-04,"Influenza, Human Prevention, Respiratory Syncytial Viruses Prevention","Ad26.RSV.preF-based vaccine, Quadrivalent High-dose Influenza Vaccine, Placebo","Long Beach - United States, Hollywood - United States, Port Orange - United States, The Villages - United States, Chicago - United States, Rockville - United States, Saint Louis - United States, Saint Louis - United States, Grand Island - United States, Lincoln - United States, Norfolk - United States, Omaha - United States, Yukon - United States, North Charleston - United States, Spartanburg - United States, Knoxville - United States, Austin - United States, Austin - United States, Tomball - United States",2022-04-20,2021-10-08,2025-03-03,INTERVENTIONAL,PHASE3,Janssen Vaccines & Prevention B.V.,INDUSTRY,influenza
