NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT01457755,Unknown,COMPLETED,2012-04-13,"Hepatitis C, Chronic",No interventions listed,"Birmingham - United States, Birmingham - United States, Dothan - United States, Phoenix - United States, Tucson - United States, Anaheim - United States, Bakersfield - United States, Coronado - United States, Costa Mesa - United States, La Jolla - United States, La Mesa - United States, Long Beach - United States, Los Angeles - United States, Los Angeles - United States, Los Angeles - United States, Los Angeles - United States, Los Angeles - United States, Los Angeles - United States, Oceanside - United States, Palo Alto - United States, Pasadena - United States, Rialto - United States, Sacramento - United States, Sacramento - United States, San Diego - United States, San Diego - United States, San Diego - United States, San Diego - United States, San Diego - United States, San Francisco - United States, San Francisco - United States, San Francisco - United States, San Jose - United States, Torrance - United States, Aurora - United States, Englewood - United States, Hamden - United States, New Haven - United States, Washington - United States, Washington - United States, Washington - United States, Bradenton - United States, Coral Gables - United States, Gainesville - United States, Jacksonville - United States, Miami - United States, New Port Richey - United States, Orlando - United States, Orlando - United States, Orlando - United States, Tampa - United States, Tampa - United States, Wellington - United States, Atlanta - United States, Atlanta - United States, Atlanta - United States, Atlanta - United States, Decatur - United States, Decatur - United States, Marietta - United States, Honolulu - United States, Chicago - United States, Chicago - United States, Chicago - United States, Indianapolis - United States, Indianapolis - United States, Kansas City - United States, Bowling Green - United States, Bastrop - United States, Baton Rouge - United States, Baton Rouge - United States, Baltimore - United States, Baltimore - United States, College Park - United States, Lutherville - United States, Boston - United States, Boston - United States, Boston - United States, Burlington - United States, Springfield - United States, Worcester - United States, Worcester - United States, Ann Arbor - United States, Detroit - United States, Rochester - United States, Saint Paul - United States, Tupelo - United States, Kansas City - United States, Kansas City - United States, Saint Louis - United States, Saint Louis - United States, Berlin - United States, Hillsborough - United States, Morristown - United States, Newark - United States, Vineland - United States, Albuquerque - United States, Santa Fe - United States, Binghamton - United States, Bronx - United States, Manhasset - United States, Manhasset - United States, New York - United States, New York - United States, New York - United States, New York - United States, New York - United States, Rochester - United States, Yonkers - United States, Asheville - United States, Chapel Hill - United States, Chapel Hill - United States, Charlotte - United States, Durham - United States, Fayetteville - United States, Statesville - United States, Winston-Salem - United States, Cincinnati - United States, Tulsa - United States, Medford - United States, Portland - United States, Allentown - United States, Lancaster - United States, Philadelphia - United States, Philadelphia - United States, Philadelphia - United States, Pittsburgh - United States, Pittsburgh - United States, Providence - United States, Providence - United States, Germantown - United States, Germantown - United States, Nashville - United States, Nashville - United States, Nashville - United States, Arlington - United States, Austin - United States, Dallas - United States, Dallas - United States, Dallas - United States, Dallas - United States, Dallas - United States, Houston - United States, Houston - United States, Houston - United States, Houston - United States, Houston - United States, Houston - United States, Houston - United States, Live Oak - United States, San Antonio - United States, Murray - United States, Salt Lake City - United States, Salt Lake City - United States, Annandale - United States, Falls Church - United States, Newport News - United States, Norfolk - United States, Richmond - United States, Seattle - United States, Seattle - United States, Madison - United States, Canberra - Australia, Camperdown - Australia, Concord - Australia, Darlinghurst - Australia, Darlinghurst - Australia, Darlinghurst - Australia, Kogarah - Australia, Liverpool - Australia, Westmead - Australia, Adelaide - Australia, Bedford Park - Australia, Clayton - Australia, Fitzroy - Australia, Footscray - Australia, Heidelberg - Australia, Melbourne - Australia, Melbourne - Australia, Parkville - Australia, Fremantle - Australia, Murdoch - Australia, Greenslopes - Australia, Herston - Australia, Nedlands - Australia, Perth - Australia, Woolloongabba - Australia, Graz - Austria, Wien - Austria, Wien - Austria, Antwerpen - Belgium, Brussels - Belgium, Brussels - Belgium, Kortrijk - Belgium, Calgary - Canada, Edmonton - Canada, Vancouver - Canada, Vancouver - Canada, Vancouver - Canada, Vancouver - Canada, Winnipeg - Canada, Ottawa - Canada, Toronto - Canada, Toronto - Canada, Toronto - Canada, Montreal - Canada, Opava - Czechia, Praha 4 - Czechia, Praha 6 - Czechia, Talinn - Estonia, Tartu - Estonia, Clermont-Ferrand - France, CRETEIL Cedex - France, Paris Cedex 12 - France, Paris cedex 12 - France, Paris Cedex 13 - France, Paris cedex 18 - France, Paris Cedex 20 - France, Villejuif Cedex - France, Vandoeuvre-les-Nancy - France, Limoges Cedex - France, Toulouse - France, Toulouse - France, Lille - France, Marseille cedex 08 - France, Nice - France, Cedex 9 - France, Clichy Cedex - France, Montpellier - France, Nice cedex 3 - France, Paris, Cedex 14 - France, Paris - France, Paris - France, Pessac Cedex - France, Rennes Cedex 9 - France, Strasbourg - France, Freiburg im Breisgau - Germany, Freiburg - Germany, Heidelberg - Germany, München - Germany, Frankfurt am Main - Germany, Frankfurt am Main - Germany, Düsseldorf - Germany, Düsseldorf - Germany, Essen - Germany, Herne - Germany, Köln - Germany, Muenster - Germany, Berlin - Germany, Berlin - Germany, Berlin - Germany, Berlin - Germany, Bonn - Germany, Frankfurt - Germany, Hamburg - Germany, Hamburg - Germany, Hannover - Germany, Kiel - Germany, Leipzig - Germany, Mainz - Germany, San Giovanni Rotondo - Italy, Bergamo - Italy, Bologna - Italy, Bologna - Italy, Genova - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Padova - Italy, Palermo - Italy, Parma - Italy, Roma - Italy, Roma - Italy, Torino - Italy, Amsterdam - Netherlands, Leiden - Netherlands, Rotterdam - Netherlands, Nijmegen - Netherlands, Grafton - New Zealand, Grafton - New Zealand, Tauranga - New Zealand, Newtown - New Zealand, Christchurch - New Zealand, Dunedin - New Zealand, Hamilton - New Zealand, Wroclaw - Poland, Warszawa - Poland, Bialystok - Poland, Chorzów - Poland, Myslowice - Poland, Lodz - Poland, San Juan - Puerto Rico, San Juan - Puerto Rico, Majadahonda - Spain, Málaga - Spain, Barcelona - Spain, Barcelona - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Santander - Spain, Sevilla - Spain, Sevilla - Spain, Valencia - Spain, Göteborg - Sweden, Lund - Sweden, Malmö - Sweden, Stockholm - Sweden, Birmingham - United Kingdom, Bristol - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, Manchester - United Kingdom, Nottingham - United Kingdom, Oxford - United Kingdom, Plymouth - United Kingdom, Portsmouth - United Kingdom, Southampton - United Kingdom",2017-03-28,2011-10-24,2018-08-31,OBSERVATIONAL,Not Available,Gilead Sciences,INDUSTRY,hepatitis
NCT02603055,Unknown,COMPLETED,2015-07,Hepatitis E,"30μg/0.5ml Hepatitis E vaccine, 30μg/0.5ml Recombinant Hepatitis E vaccine",Nanjing - China,2016-04,2015-11-11,2016-09-01,INTERVENTIONAL,PHASE1,Jiangsu Province Centers for Disease Control and Prevention,NETWORK,hepatitis
NCT05203055,Unknown,UNKNOWN,2021-12-10,Chronic Hepatitis B Patients With a Normal ALT Level and Low Viremia,"Peginterferon alpha-2b, Nucleotide Analog, pulse peginterferon alpha-2b",Fuzhou - China,2022-12-10,2022-01-24,2022-01-24,INTERVENTIONAL,PHASE2,Fuzhou General Hospital,OTHER,hepatitis
NCT02604355,Unknown,TERMINATED,2015-11-28,"Hepatitis B, Chronic","Matching Placebo, RO7020322","Hong Kong - Hong Kong, Grafton - New Zealand, Tauranga - New Zealand, Kaohsiung - Taiwan",2016-05-09,2015-11-13,2017-05-25,INTERVENTIONAL,PHASE1,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT00571714,Unknown,WITHDRAWN,2008-04-01,Chronic Hepatitis C,"Peginterferon alpha-2a and ribavirin, Peginterferon alpha-2a , ribavirin and betaine",No locations listed,2010-03-04,2007-12-12,2023-08-15,INTERVENTIONAL,NA,University of Nebraska,OTHER,hepatitis
NCT00371150,Unknown,COMPLETED,2006-11,Hepatitis B Infection,Entecavir,"Montgomery - United States, Tucson - United States, Washington - United States, Miami - United States, Miami - United States, Chicago - United States, College Park - United States, Boston - United States, Springfield - United States, New York - United States, Yonkers - United States, Philadelphia - United States, San Antonio - United States, Richmond - United States, Salvador - Brazil, Belo Horizonte - Mg - Brazil, Rio De Janeiro - Rj - Brazil, Campinas - Brazil, Sao Paulo - Sp - Brazil, Df - Mexico, Guadalajara - Mexico, Guadalajara - Mexico, Guadalajara - Mexico, Zapopan - Mexico, Santurce - Puerto Rico, Belville - South Africa, Goodwood - South Africa",2011-03,2006-09-01,2012-04-16,INTERVENTIONAL,PHASE4,Bristol-Myers Squibb,INDUSTRY,hepatitis
NCT03461250,(CHINCHERO),UNKNOWN,2018-04-01,HCV Infection,HCV serology,No locations listed,2018-06-30,2018-03-12,2018-04-03,OBSERVATIONAL,Not Available,Asociacion para el Estudio del Higado,OTHER,hepatitis
NCT00546455,Unknown,SUSPENDED,2007-12,"Obesity, Insulin Resistance","Fenretinide, Placebo",San Diego - United States,2012-01,2007-10-19,2021-02-10,INTERVENTIONAL,PHASE2,"University of California, San Diego",OTHER,hepatitis
NCT04674423,Unknown,RECRUITING,2020-05-14,Chronic Hepatitis b,Tenofovir Alafenamide,Tainan - Taiwan,2025-12-31,2020-12-19,2020-12-22,INTERVENTIONAL,PHASE4,National Cheng-Kung University Hospital,OTHER,hepatitis
NCT00722423,HCV,COMPLETED,2009-05,Hepatitis C,"Integrated care model, Usual Care Model","Palo Alto - United States, San Diego - United States, Bronx - United States",2013-07,2008-07-25,2015-10-15,INTERVENTIONAL,NA,US Department of Veterans Affairs,FED,hepatitis
NCT03063723,Unknown,COMPLETED,2016-01-01,Chronic Hepatitis C (Disorder),"Ledipasvir-Sofosbuvir, Daclatasvir-Sofosbuvir",No locations listed,2016-12-01,2017-02-24,2017-02-24,OBSERVATIONAL,Not Available,"Third Affiliated Hospital, Sun Yat-Sen University",OTHER,hepatitis
NCT00755950,Unknown,TERMINATED,2008-10,"Acute Hepatitis A, Acute Hepatitis B, Acute Hepatitis C, Acute Hepatitis E, Acute EBV Hepatitis, Acute CMV Hepatitis","Silymarin, Silymarin, Lactose monohydrate","Alexandria - Egypt, Tanta - Egypt, Benha - Egypt",2011-11,2008-09-19,2021-04-23,INTERVENTIONAL,PHASE3,"University of Maryland, Baltimore",OTHER,hepatitis
NCT00707850,Unknown,COMPLETED,2007-05,"Hepatitis C, Thalassemia",PEGASYS® (Peginterferon Alfa-2a (40KD)) Plus COPEGUS® (Ribavirin),"Tehran - Iran, Islamic Republic of",2009-09,2008-07-01,2010-08-31,INTERVENTIONAL,PHASE4,Baqiyatallah Medical Sciences University,OTHER,hepatitis
NCT02706223,SuperDOT-C,COMPLETED,2016-12,Hepatitis C,"Pharmacist Led, Nurse led","Aberdeen - United Kingdom, Dundee - United Kingdom, Glasgow - United Kingdom",2019-01,2016-03-11,2019-08-30,INTERVENTIONAL,NA,University of Dundee,OTHER,hepatitis
NCT00460850,Unknown,TERMINATED,2007-09,"Hepatitis B, Chronic",peginterferon alfa-2a (40KD) [PEGASYS],"Ankara - Turkey, Antalya - Turkey, Istanbul - Turkey, Izmir - Turkey",Unknown Date,2007-04-17,2008-06-30,INTERVENTIONAL,PHASE4,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT00882908,PILLAR,COMPLETED,2009-06,Hepatitis C,"TMC435, Ribavirin (R), PegIFNα-2a (P), Placebo","Los Angeles - United States, Jacksonville - United States, Orlando - United States, Palm Harbor - United States, Chicago - United States, New Orleans - United States, Saint Paul - United States, New York - United States, Chapel Hill - United States, Cincinnati - United States, Germantown - United States, Charlottesville - United States, Concord - Australia, Darlinghurst - Australia, Fitzroy - Australia, Melbourne - Australia, Sydney - Australia, Woolloongabba N/A - Australia, Wien - Austria, Brugge - Belgium, Brussels - Belgium, Bruxelles - Belgium, Edegem - Belgium, Gent - Belgium, Leuven - Belgium, Roeselare - Belgium, Calgary - Canada, Toronto - Canada, Montreal - Canada, Aarhus - Denmark, Copenhagen - Denmark, Hvidovre N/A - Denmark, Kolding - Denmark, Odense N/A - Denmark, Clichy - France, Creteil N/A - France, Grenoble - France, Lyon - France, Nice - France, Paris - France, Vandoeuvre Les Nancy - France, Berlin - Germany, Düsseldorf - Germany, Frankfurt A. M. - Germany, Freiburg - Germany, Hamburg - Germany, Hannover - Germany, Köln - Germany, Stuttgart - Germany, Würzburg - Germany, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, Bergen - Norway, Nordbyhagen - Norway, Oslo - Norway, Tromsø - Norway, Bialystok - Poland, Bydgoszcz - Poland, Czeladz - Poland, Kielce - Poland, Lodz - Poland, Warschau - Poland, Moscow - Russian Federation, Nizhny Novgorod - Russian Federation, Saint-Petersburg - Russian Federation, Samara - Russian Federation, Smolensk - Russian Federation, St Petersburg - Russian Federation, Barcelona - Spain, Madrid - Spain, Sevilla N/A - Spain, Valencia - Spain",2010-04,2009-04-17,2014-06-16,INTERVENTIONAL,PHASE2,"Tibotec Pharmaceuticals, Ireland",INDUSTRY,hepatitis
NCT03358108,Unknown,UNKNOWN,2018-02-27,"Hepatitis B, Chronic",No interventions listed,"Beijing - China, Fuzhou - China, Nanning - China, Zhejiang - China, Wuhan - China, Changsha - China, Changsha - China, Nanjing - China, Nanjing - China, Shantou - China, Wenzhou - China",2020-12-01,2017-11-30,2018-10-19,OBSERVATIONAL,Not Available,Qin Ning,OTHER,hepatitis
NCT03685708,Unknown,COMPLETED,2018-12-07,"Hepatitis, Safety and Tolerability",HEPLISAV-B,Bethesda - United States,2020-12-16,2018-09-26,2022-02-08,INTERVENTIONAL,PHASE2,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,hepatitis
NCT05138523,Unknown,COMPLETED,2019-11-21,Chronic Hepatitis c,Sofosdac®,"Boufarik - Algeria, Algiers - Algeria, Khenchla - Algeria, Oran - Algeria",2020-11-18,2021-12-01,2021-12-01,OBSERVATIONAL,Not Available,Beker Laboratories,INDUSTRY,hepatitis
NCT03891550,Unknown,UNKNOWN,2019-05-13,Hepatitis C,Epclusa,Kaohsiung - Taiwan,2024-04-15,2019-03-27,2020-07-10,INTERVENTIONAL,PHASE3,Kaohsiung Medical University Chung-Ho Memorial Hospital,OTHER,hepatitis
NCT04246723,Unknown,COMPLETED,2019-05-06,Chronic Hepatitis c Genotype 1,"Narlaprevir, Ritonavir, Sofosbuvir","Moscow - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Saint Petersburg - Russian Federation, Saint Petersburg - Russian Federation",2020-04-08,2020-01-29,2022-10-31,INTERVENTIONAL,PHASE2,R-Pharm,INDUSTRY,hepatitis
NCT03000023,Unknown,COMPLETED,2016-10,"Hepatitis C, Hepatitis C, Chronic",No interventions listed,Chapel Hill - United States,2018-07,2016-12-21,2018-10-24,OBSERVATIONAL,Not Available,"University of North Carolina, Chapel Hill",OTHER,hepatitis
NCT02972723,Unknown,COMPLETED,2011-03,Chronic Hepatitis C Infection,Metformin,Nottingham - United Kingdom,2011-09,2016-11-23,2016-11-23,INTERVENTIONAL,PHASE4,Nottingham University Hospitals NHS Trust,OTHER,hepatitis
NCT04457050,Unknown,COMPLETED,2017-10-30,"Insulin Resistance, Hepatitis C","Sofosbuvir 400 milligram, Daclatasvir 60 milligram, Ribavirin 400 milligram, Ledipasvir 90milligram/Sofosbuvir 400 milligram Tab",Alexandria - Egypt,2019-11-01,2020-07-07,2020-07-07,INTERVENTIONAL,PHASE4,Alexandria University,OTHER,hepatitis
NCT01195181,Unknown,COMPLETED,2005-09,"Hepatitis C Virus, Chronic Liver Disease, Viral Hepatitis, Therapeutic Uses, Antiviral Agents",peginterferon plus ribavirin,Padua - Italy,2009-12,2010-09-06,2010-09-06,INTERVENTIONAL,PHASE4,Azienda Ospedaliera di Padova,OTHER,hepatitis
NCT05343481,Unknown,ACTIVE_NOT_RECRUITING,2022-09-21,Chronic Hepatitis B,"ChAdOx1-HBV, MVA-HBV, Nivolumab","Hong Kong - Hong Kong, Hong Kong - Hong Kong, Chiayi City - Taiwan, Chiayi City - Taiwan, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Taichung City - Taiwan, Tainan City - Taiwan, Taipei - Taiwan, Taoyuan City - Taiwan, Bangkok - Thailand, Bangkok - Thailand, Bangkok - Thailand, Bangkok - Thailand, Chiang Mai - Thailand, Chiang Mai - Thailand, Khon Kaen - Thailand, Mueang Nonthaburi - Thailand",2025-02,2022-04-25,2024-11-20,INTERVENTIONAL,PHASE2,Barinthus Biotherapeutics,INDUSTRY,hepatitis
NCT02985281,Unknown,UNKNOWN,2016-12,Pharmacological Action,"Sofosbuvir Oral Product, Ribavirin",Segin el Kom - Egypt,2017-06,2016-12-07,2016-12-19,INTERVENTIONAL,PHASE3,"National Liver Institute, Egypt",OTHER,hepatitis
NCT00946010,Unknown,COMPLETED,2008-04,"Hepatitis B, Hepatitis C",blood sampling and abdominal sonography,Taipei - Taiwan,2010-08,2009-07-24,2011-01-24,OBSERVATIONAL,Not Available,National Taiwan University Hospital,OTHER,hepatitis
NCT01732081,Unknown,UNKNOWN,2011-01,Hepatitis B,No interventions listed,Strasbourg - France,2021-01,2012-11-22,2012-11-22,OBSERVATIONAL,Not Available,"University Hospital, Strasbourg, France",OTHER,hepatitis
NCT05760781,Unknown,TERMINATED,2023-04-25,Chronic Hepatitis b,STSG-0002 Injection,"Beijing - China, Beijing - China, Beijing - China, Chongqing - China",2023-12-11,2023-03-08,2023-12-19,INTERVENTIONAL,PHASE2,"Staidson (Beijing) Biopharmaceuticals Co., Ltd",INDUSTRY,hepatitis
NCT01590381,Unknown,UNKNOWN,2011-12,Hepatitis b Vaccine,No interventions listed,Tel Aviv - Israel,2013-01,2012-05-02,2012-05-02,OBSERVATIONAL,Not Available,"Medical Corps, Israel Defense Force",OTHER,hepatitis
NCT03419481,Unknown,ACTIVE_NOT_RECRUITING,2018-04-30,HCC,pembrolizumab,Hong Kong - Hong Kong,2025-12-30,2018-02-05,2024-12-12,INTERVENTIONAL,PHASE2,CCTU,OTHER,hepatitis
NCT06864481,CO-CHILI,NOT_YET_RECRUITING,2025-03-25,"Liver Injury, Secondary to Immune Checkpoint Inhibitors, Cancer Patients",Blood samples,Montpellier - France,2028-03-25,2025-03-07,2025-03-07,OBSERVATIONAL,Not Available,"University Hospital, Montpellier",OTHER,hepatitis
NCT00335881,Unknown,COMPLETED,2006-06,Hepatitis B,hepatitis B vaccine,"Bad Saulgau - Germany, Boennigheim - Germany, Ettenheim - Germany, Kehl - Germany, Oberkirch - Germany, Offenburg - Germany, Schwaebisch-Hall - Germany, Stuttgart - Germany, Tuttlingen - Germany, Cham - Germany, Freising - Germany, Kaufering - Germany, Landsberg - Germany, Muenchen - Germany, Muenchen - Germany, Muenchen - Germany, Noerdlingen - Germany, Tutzing - Germany, Weilheim - Germany, Waren - Germany, Salzgitter - Germany, Erkrath - Germany, Heiligenhaus - Germany, Kleve-Materborn - Germany, Krefeld - Germany, Willich - Germany, Schoeneberg - Kuebelberg - Germany, Trier - Germany, Trier - Germany, Altenholz - Germany, Bredstedt - Germany, Flensburg - Germany, Flensburg - Germany, Flensburg - Germany, Husum - Germany, Berlin - Germany, Berlin - Germany, Berlin - Germany",Unknown Date,2006-06-12,2016-10-07,INTERVENTIONAL,PHASE4,GlaxoSmithKline,INDUSTRY,hepatitis
NCT02430181,LOWR-1,COMPLETED,2014-11,Chronic Hepatitis D Infection,"lonafarnib, peginterferon alfa-2a, ritonavir",Ankara - Turkey,2015-09,2015-04-30,2022-11-29,INTERVENTIONAL,PHASE2,Eiger BioPharmaceuticals,INDUSTRY,hepatitis
NCT03962881,Unknown,UNKNOWN,2019-05-25,Hepatitis B Vaccine,"20 µg recombinant hepatitis B vaccine at months 0, 1, and 6, 20 µg recombinant hepatitis B vaccine at months 0, 1, 2,and 6, 60 µg recombinant hepatitis B vaccine at months 0, 1, 2,and 6","Linfen - China, Linfen - China",2020-02,2019-05-24,2019-05-24,INTERVENTIONAL,PHASE4,Shanxi Medical University,OTHER,hepatitis
NCT01667081,Unknown,COMPLETED,2012-10-17,Hepatitis C,Grazoprevir,No locations listed,2021-03-31,2012-08-17,2022-06-06,OBSERVATIONAL,Not Available,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT01243281,Unknown,UNKNOWN,2011-03,Chronic Hepatitis B,PEG-IFN and entecavir,Bangkok - Thailand,2013-05,2010-11-18,2011-06-28,INTERVENTIONAL,NA,Chulalongkorn University,OTHER,hepatitis
NCT02799355,GCNI-CHC,COMPLETED,2016-05,"Hepatitis, Chronic","Sofosbuvir, Ribavirin, With or Without Pegylated Interferon",Ludhiana - India,2016-09,2016-06-14,2016-09-27,OBSERVATIONAL,Not Available,Dayanand Medical College and Hospital,OTHER,hepatitis
NCT00380614,Unknown,COMPLETED,2002-01,Hepatitis B,Lamivudine,New Delhi - India,Unknown Date,2006-09-26,2006-09-26,INTERVENTIONAL,PHASE4,Maulana Azad Medical College,OTHER,hepatitis
NCT01766895,Unknown,UNKNOWN,2011-01,"Uremia, Viral Hepatitis",blood sampling,Kaohsiung - Taiwan,2021-01,2013-01-11,2019-03-05,OBSERVATIONAL,Not Available,Kaohsiung Medical University Chung-Ho Memorial Hospital,OTHER,hepatitis
NCT02760355,Unknown,COMPLETED,2016-03,Insulin Resistance,"Ledipasvir 90 mg/Sofosbuvir 400 mg, Ribavirin",Geneva - Switzerland,2018-06-01,2016-05-03,2019-05-01,INTERVENTIONAL,NA,"University Hospital, Geneva",OTHER,hepatitis
NCT02008214,Unknown,UNKNOWN,2013-12,"Hepacivirus, HIV Infections","Pentoxifylline, Placebo",Guadalajara - Mexico,2015-03,2013-12-11,2013-12-11,INTERVENTIONAL,PHASE4,"Centro Universitario de Ciencias de la Salud, Mexico",OTHER,hepatitis
NCT03362814,Unknown,COMPLETED,2017-07-01,HCV,"Ravidasvir, Danoprevir, Ritonavir, Ribavirin 100 MG, Ravidasvir Placebo, Danoprevir Placebo, Ritonavir Placebo, Ribavirin Placebo",Beijing - China,2018-12-12,2017-12-05,2020-07-28,INTERVENTIONAL,PHASE3,"Ascletis Pharmaceuticals Co., Ltd.",INDUSTRY,hepatitis
NCT00350714,Unknown,TERMINATED,2006-07,Hepatitis C,MBT and BreathID,"New York - United States, Houston - United States, Richmond - United States, Richmond - United States, Jerusalem - Israel",2007-02,2006-07-11,2022-12-20,INTERVENTIONAL,PHASE2,"Meridian Bioscience, Inc.",INDUSTRY,hepatitis
NCT01440595,Unknown,TERMINATED,2011-11-28,"Hepatitis C, Chronic","Grazoprevir, Placebo to Grazoprevir, Peginterferon alfa-2b (Peg-IFN), Ribavirin (RBV)",No locations listed,2012-05-01,2011-09-26,2024-05-22,INTERVENTIONAL,PHASE2,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT00591214,Unknown,COMPLETED,2007-12,Chronic Hepatitis C,MP-424 (Telaprevir),Kawasaki City - Japan,2008-10,2008-01-11,2014-05-01,INTERVENTIONAL,PHASE1,Mitsubishi Tanabe Pharma Corporation,INDUSTRY,hepatitis
NCT00930995,Unknown,WITHDRAWN,Unknown Date,Hepatitis C,"Candesartan, Placebo","Roseville - United States, Sacramento - United States",Unknown Date,2009-07-02,2012-04-25,INTERVENTIONAL,PHASE2,Kaiser Permanente,OTHER,hepatitis
NCT01113814,Unknown,COMPLETED,Unknown Date,Chronic Hepatitis C,"FibroScan, Acoustic Radiation Force Impulse (ARFI)- Imaging","Bordeaux - France, Düsseldorf - Germany, Erlangen - Germany, Frankfurt am Main - Germany, Hamburg - Germany, Hannover - Germany, Leipzig - Germany, München - Germany, Rotterdam - Netherlands",Unknown Date,2010-04-30,2012-05-22,INTERVENTIONAL,NA,Johann Wolfgang Goethe University Hospital,OTHER,hepatitis
NCT05770895,Unknown,ACTIVE_NOT_RECRUITING,2023-04-03,Chronic Hepatitis B,"GS-2829, GS-6779, Placebo for GS-2829, Placebo for GS-6779","Auckland - New Zealand, Chiayi City - Taiwan, Chiayi City - Taiwan, Kaohsiung City - Taiwan, Kaohsiung City - Taiwan, Kaohsiung - Taiwan, Tainan City - Taiwan, Taipei City - Taiwan, Taoyuan City - Taiwan",2025-01,2023-03-16,2024-10-08,INTERVENTIONAL,PHASE1,Gilead Sciences,INDUSTRY,hepatitis
NCT01120795,Unknown,COMPLETED,2004-02,Chronic Hepatitis C,"Pegylated interferon and ribavirin, Pegylated interferon and ribavirin","Sydney - Australia, Sydney - Australia, Footscray - Australia, Melbourne - Australia",2006-01,2010-05-11,2024-01-30,INTERVENTIONAL,PHASE4,Melbourne Health,OTHER,hepatitis
