NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT04928690,EARS,UNKNOWN,2021-06-20,"Alzheimer Disease, Alzheimer's Disease (Incl Subtypes), Mild Cognitive Impairment",No interventions listed,No locations listed,2021-08-15,2021-06-16,2021-06-16,OBSERVATIONAL,Not Available,Novoic Limited,INDUSTRY,alzheimer's
NCT03031184,SYMBAD,COMPLETED,2017-01,Dementia,"Mirtazapine, Placebo",Brighton - United Kingdom,2020-06,2017-01-25,2021-04-19,INTERVENTIONAL,PHASE3,University of Sussex,OTHER,alzheimer's
NCT06585384,BRAINWAVES,NOT_YET_RECRUITING,2025-03,Alzheimer Disease,etanercept and repeated contrast ultrasound,No locations listed,2027-09,2024-09-05,2024-10-16,INTERVENTIONAL,PHASE1,Fondation Ophtalmologique Adolphe de Rothschild,NETWORK,alzheimer's
NCT01325402,Unknown,COMPLETED,2011-08,Maximum Diagnostic Mass of [18Fluor]AZD4694,"[18Fluor]AZD4694, [18Fluor]AZD4694, [18Fluor]AZD4694","Stockholm - Sweden, Uppsala - Sweden",2012-11,2011-03-29,2012-12-10,INTERVENTIONAL,PHASE1,AstraZeneca,INDUSTRY,alzheimer's
NCT04289402,ISTIM-AD,RECRUITING,2020-01-31,"Alzheimer Dementia, Presenile Alzheimer Dementia, Aging","Personalized tDCS, Active-Sham",Roslindale - United States,2025-01-31,2020-02-28,2024-11-05,INTERVENTIONAL,NA,Hebrew SeniorLife,OTHER,alzheimer's
NCT04004702,LAPSE,NOT_YET_RECRUITING,2020-01,Alzheimer Disease,Levetiracetam,Bethesda - United States,2024-12,2019-07-02,2019-07-02,INTERVENTIONAL,PHASE2,Walter Reed National Military Medical Center,FED,alzheimer's
NCT04628702,M-AAL,COMPLETED,2020-02-18,Alzheimer Disease,tablet training,Graz - Austria,2022-07-01,2020-11-13,2024-07-05,INTERVENTIONAL,NA,Medical University of Graz,OTHER,alzheimer's
NCT05986721,Unknown,RECRUITING,2024-12-03,"Mild Cognitive Impairment, Prodromal Alzheimer's Disease","AGB101, Placebo",Baltimore - United States,2028-07,2023-08-14,2024-12-19,INTERVENTIONAL,PHASE2,AgeneBio,INDUSTRY,alzheimer's
NCT03531684,Unknown,COMPLETED,2018-03-20,Alzheimer Disease,"MMFS-205-SR, Placebo",Columbus - United States,2020-04-22,2018-05-22,2020-09-09,INTERVENTIONAL,PHASE2,"Neurocentria, Inc.",INDUSTRY,alzheimer's
NCT02556502,MAF,COMPLETED,2015-11,Amyloid PET Imaging,18F-Florbetaben PET,Vandoeuvre les Nancy - France,2017-11,2015-09-22,2019-05-07,INTERVENTIONAL,NA,"Central Hospital, Nancy, France",OTHER,alzheimer's
NCT06808984,Unknown,NOT_YET_RECRUITING,2025-04-15,"Agitation, Alzheimer Disease","BMS-986368, Placebo","Anaheim - United States, La Jolla - United States, Daytona Beach - United States, Maitland - United States, Maitland - United States, Miami - United States, Miami - United States, Tampa - United States, Savannah - United States, Honolulu - United States, Marrero - United States, Syracuse - United States, Charlotte - United States, Cordova - United States, Houston - United States",2027-03-22,2025-02-05,2025-02-21,INTERVENTIONAL,PHASE2,Celgene,INDUSTRY,alzheimer's
NCT00090402,Unknown,COMPLETED,2004-04,"Alzheimer's Disease, Oxidative Stress, Dementia, Hyperlipidemia, Inflammation","Fish Oil, Lipoic Acid, Fish Oil Placebo, Lipoic Acid Placebo",Portland - United States,2006-01-03,2004-08-26,2017-07-21,INTERVENTIONAL,PHASE2,Oregon Health and Science University,OTHER,alzheimer's
NCT05491902,Unknown,TERMINATED,2017-10-09,Alzheimer Disease,"[C11] Leucine PET scan, [18F] Flutemetamol PET scan, MRI scan","Manchester - United Kingdom, Manchester - United Kingdom",2020-10-15,2022-08-08,2022-08-08,OBSERVATIONAL,Not Available,University of Manchester,OTHER,alzheimer's
NCT00216502,Unknown,COMPLETED,2001-08,"Alzheimer Disease, Dementia, Mental Disorders, Brain Diseases",galantamine hydrobromide,No locations listed,Unknown Date,2005-09-22,2011-01-24,INTERVENTIONAL,PHASE3,Janssen-Cilag S.p.A.,INDUSTRY,alzheimer's
NCT02463084,MEAL-2,COMPLETED,2013-03,"Prediabetic State, Insulin Resistance, Middle Age, Prehypertension, Mild Cognitive Impairment","Low Diet, High Diet",Winston-Salem - United States,2016-06,2015-06-04,2018-08-09,INTERVENTIONAL,NA,Wake Forest University Health Sciences,OTHER,alzheimer's
NCT02760602,ExpeditionPRO,TERMINATED,2016-06,Alzheimer's Disease,"Solanezumab, Placebo","Phoenix - United States, Phoenix - United States, Phoenix - United States, Sun City - United States, Tucson - United States, Tucson - United States, Glendale - United States, Oxnard - United States, Rancho Mirage - United States, San Diego - United States, San Diego - United States, San Francisco - United States, Santa Ana - United States, Santa Clarita - United States, Sherman Oaks - United States, Valencia - United States, Colorado Springs - United States, Denver - United States, New Haven - United States, Stamford - United States, Newark - United States, Delray Beach - United States, Fort Myers - United States, Hollywood - United States, Jacksonville - United States, Miami Beach - United States, Miami - United States, New Port Richey - United States, Ocoee - United States, Orlando - United States, Pensacola - United States, Pompano Beach - United States, Sarasota - United States, Tampa - United States, West Palm Beach - United States, Atlanta - United States, Gainesville - United States, Champaign - United States, Elk Grove Village - United States, Winfield - United States, Fort Wayne - United States, Indianapolis - United States, Indianapolis - United States, Topeka - United States, Wichita - United States, Lexington - United States, Lake Charles - United States, Scarborough - United States, Baltimore - United States, Baltimore - United States, Baltimore - United States, Baltimore - United States, Methuen - United States, Plymouth - United States, Farmington Hills - United States, Hattiesburg - United States, Bolivar - United States, Chesterfield - United States, Creve Coeur - United States, Kansas City - United States, Las Vegas - United States, Nashua - United States, Portsmouth - United States, Eatontown - United States, Monroe - United States, Princeton - United States, Springfield - United States, Toms River - United States, Toms River - United States, Albany - United States, Staten Island - United States, Charlotte - United States, Winston-Salem - United States, Cincinnati - United States, Dayton - United States, Shaker Heights - United States, Portland - United States, Portland - United States, Abington - United States, Allentown - United States, Allentown - United States, Jenkintown - United States, Plains - United States, East Providence - United States, Providence - United States, Indian Land - United States, Dallas - United States, Dallas - United States, Dallas - United States, Houston - United States, Houston - United States, San Antonio - United States, San Antonio - United States, Bennington - United States, Norfolk - United States, Richmond - United States, Kirkland - United States, Middleton - United States, Gatineau - Canada, Greenfield Park - Canada, Halifax - Canada, Kentville - Canada, London - Canada, Ottawa - Canada, Peterborough - Canada, Sherbrooke - Canada, Toronto - Canada, Kuopio - Finland, Oulu - Finland, Tampere - Finland, Turku - Finland, Vaasa - Finland, Amiens - France, Bordeaux - France, Bron - France, Lille - France, Marseille - France, Montpellier - France, Paris - France, Paris - France, Paris - France, Rennes - France, Strasbourg - France, Toulouse - France, Chemnitz - Germany, Genova - Italy, Milano - Italy, Milano - Italy, Monza - Italy, Pavia - Italy, Perugia - Italy, Pisa - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Bunkyo-ku - Japan, Bunkyo-ku - Japan, Hachioji - Japan, Hyogo - Japan, Kamakura - Japan, Kodaira-shi - Japan, Koriyama - Japan, Kyoto-shi - Japan, Mitaka-shi - Japan, Shinjuku-Ku - Japan, Shizuoka - Japan, Takamatsu - Japan, Tokyo - Japan, Tsu-shi - Japan, Białystok - Poland, Bydgoszcz - Poland, Lublin - Poland, Poznan - Poland, Sopot - Poland, Warszawa - Poland, Bayamón - Puerto Rico, Las Piedras - Puerto Rico, Rio Piedras - Puerto Rico, San Juan - Puerto Rico, San Juan - Puerto Rico, San Juan - Puerto Rico, Barcelona - Spain, Barcelona - Spain, Barcelona - Spain, Castellon de la Plana - Spain, Getafe - Spain, Getxo - Spain, Madrid - Spain, Plasencia - Spain, Salt - Spain, San Sebastian - Spain, Valencia - Spain, Valencia - Spain, Malmö - Sweden, Mölndal - Sweden, Stockholm - Sweden, Umeå - Sweden, Changhua - Taiwan, Gwei Shan Township - Taiwan, Jhonghe City - Taiwan, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Taichung - Taiwan, Tainan - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Bath - United Kingdom, Chelsea - United Kingdom, Guildford - United Kingdom, London - United Kingdom, Manchester - United Kingdom, Scotland - United Kingdom",2017-05,2016-05-03,2019-10-10,INTERVENTIONAL,PHASE3,Eli Lilly and Company,INDUSTRY,alzheimer's
NCT06817902,Unknown,ENROLLING_BY_INVITATION,2024-12-23,Alzheimer Disease,"Intermittent theta burst stimulation active coil, Sham coil",Saint Paul - United States,2025-08,2025-02-10,2025-02-10,INTERVENTIONAL,NA,HealthPartners Institute,OTHER,alzheimer's
NCT01189084,Unknown,COMPLETED,2010-04,Alzheimer's Disease,Observational,"Taipei - Taiwan, Taipei - Taiwan",Unknown Date,2010-08-26,2011-07-13,OBSERVATIONAL,Not Available,United Biomedical,INDUSTRY,alzheimer's
NCT04840979,Unknown,RECRUITING,2021-05-11,Alzheimer Disease,"11C-ER176, 18F-florbetaben",New York - United States,2026-12,2021-04-12,2023-07-28,INTERVENTIONAL,PHASE2,Columbia University,OTHER,alzheimer's
NCT06477484,Unknown,RECRUITING,2024-06-18,"Alzheimer's Disease, Blood Biomarkers",Blood biomarker,Beijing - China,2026-03-26,2024-06-27,2024-06-27,OBSERVATIONAL,Not Available,Peking University First Hospital,OTHER,alzheimer's
NCT02792179,Unknown,COMPLETED,2016-07-19,Alzheimer's Disease,[18F]RO6958948,Baltimore - United States,2016-09-28,2016-06-07,2017-11-01,INTERVENTIONAL,PHASE1,Hoffmann-La Roche,INDUSTRY,alzheimer's
NCT01147679,Unknown,UNKNOWN,2010-01,"Frontotemporal Dementia, Frontotemporal Degeneration, Alzheimer's Disease, Social Behavior",No interventions listed,Los Angeles - United States,2013-09,2010-06-22,2011-10-28,OBSERVATIONAL,Not Available,"University of California, Los Angeles",OTHER,alzheimer's
NCT06179979,Unknown,COMPLETED,2008-05-17,Alzheimer Disease,PET/CT with 11C-PiB,No locations listed,2008-07-15,2023-12-22,2023-12-22,OBSERVATIONAL,Not Available,IRCCS San Raffaele,OTHER,alzheimer's
NCT04866979,StimoLaMente,RECRUITING,2021-04-06,"Alzheimer Disease, Mild Cognitive Impairment","Experimental: Continuous TBS (cTBS), Intermittent TBS (iTBS), Cognitive training (CT)., Sham Stimulation (shamTBS)",Rovereto - Italy,2024-01-31,2021-04-30,2023-05-10,INTERVENTIONAL,NA,Università degli Studi di Trento,OTHER,alzheimer's
NCT03136679,BVB,UNKNOWN,2017-03-22,"Mild Cognitive Impairment, Alzheimer Disease",No interventions listed,Dallas - United States,2022-04-30,2017-05-02,2019-10-07,OBSERVATIONAL,Not Available,Baylor Research Institute,OTHER,alzheimer's
NCT00409279,Unknown,UNKNOWN,2003-09,Alzheimer Disease,"Information, counseling and support",New York - United States,2008-04,2006-12-08,2008-03-03,INTERVENTIONAL,NA,The Jacob and Valeria Langeloth Foundation,OTHER,alzheimer's
NCT03672279,CogCheck-MC,RECRUITING,2021-07-27,"Dementia Alzheimers, Mild Cognitive Impairment, Cognition Disorders, Neurocognitive Disorders",CogCheck,Basel - Switzerland,2024-12-31,2018-09-14,2024-03-13,OBSERVATIONAL,Not Available,"University Hospital, Basel, Switzerland",OTHER,alzheimer's
NCT00645190,Unknown,COMPLETED,2004-03,Alzheimer Disease,Galantamine HBr,No locations listed,Unknown Date,2008-03-27,2011-05-19,INTERVENTIONAL,PHASE3,Xian-Janssen Pharmaceutical Ltd.,INDUSTRY,alzheimer's
NCT02864303,SalivALZ,TERMINATED,2012-06-21,"Alzheimer's Disease, Mild Cognitive Impairment",Saliva samples,Montpellier - France,2018-10-11,2016-08-12,2021-12-28,INTERVENTIONAL,NA,"University Hospital, Montpellier",OTHER,alzheimer's
NCT02162264,Unknown,COMPLETED,2013-06-01,Alzheimer's Disease,Donepezil Hydrochloride,Multiple Locations - Japan,2015-05-30,2014-06-12,2018-09-07,OBSERVATIONAL,Not Available,"Eisai Co., Ltd.",INDUSTRY,alzheimer's
NCT06079190,PROGRESS-AD,RECRUITING,2023-10-20,Alzheimer's Disease,"GSK4527226, Placebo","San Diego - United States, Lake Mary - United States, Lake Worth - United States, Maitland - United States, Miami - United States, Orlando - United States, Orlando - United States, Stuart - United States, Stuart - United States, Stuart - United States, The Villages - United States, The Villages - United States, Decatur - United States, Elk Grove Village - United States, Wichita - United States, Chesterfield - United States, Toms River - United States, West Long Branch - United States, Staten Island - United States, Matthews - United States, North Canton - United States, Oklahoma City - United States, Portland - United States, Charleston - United States, Houston - United States, Fairfax - United States, Buenos Aires - Argentina, Buenos Aires - Argentina, Ciudad Autonoma de Buenos Aire - Argentina, Ciudad Autonoma De Bueno - Argentina, Camperdown - Australia, Darlinghurst - Australia, Kogarah - Australia, Macquarie Park - Australia, Gold Coast - Australia, Heidelberg - Australia, Nedlands - Australia, Melbourne - Australia, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Greenfield Park - Canada, Sherbrooke - Canada, Helsinki - Finland, Kuopio - Finland, Oulu - Finland, Turku - Finland, Bron - France, Lille Cedex - France, Nice - France, Paris - France, Paris - France, Saint-Herblain - France, Strasbourg - France, Toulouse - France, Villeurbanne - France, Erbach - Germany, Koeln - Germany, Muenchen - Germany, Muenster - Germany, Brescia - Italy, CefalU PA - Italy, Genova - Italy, Milano - Italy, Milano - Italy, Modena - Italy, Monza - Italy, Pavia - Italy, Perugia - Italy, Jung Gu - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Amsterdam - Netherlands, Den Bosch - Netherlands, Zwolle - Netherlands, Bergen - Norway, Drammen - Norway, Oslo - Norway, Stavanger - Norway, Barcelona - Spain, Getxo - Vizcaya - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Pamplona - Spain, Salamanca - Spain, Terrassa - Barcelona - Spain, Valencia - Spain, Goteborg - Sweden, Jonkoping - Sweden, Malmo - Sweden, Stockholm - Sweden, Kaohsiung - Taiwan, Tainan - Taiwan, Tau-Yuan - Taiwan, Ankara - Turkey, CapaIstanbul - Turkey, Birmingham - United Kingdom, Bristol - United Kingdom, Glasgow - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom",2026-11-16,2023-10-12,2025-03-05,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,alzheimer's
NCT06096090,Unknown,RECRUITING,2022-01-01,Alzheimer Disease,"Interleukin-2, Placebo",Houston - United States,2025-12-30,2023-10-23,2024-05-23,INTERVENTIONAL,PHASE2,The Methodist Hospital Research Institute,OTHER,alzheimer's
NCT03472664,BEAT-AD,RECRUITING,2018-07-16,"Alzheimer Disease, Mild Cognitive Impairment","low carbohydrate/high fat diet, low fat/high carbohydrate diet",Winston-Salem - United States,2025-04,2018-03-21,2024-05-08,INTERVENTIONAL,NA,Wake Forest University Health Sciences,OTHER,alzheimer's
NCT06775964,Unknown,NOT_YET_RECRUITING,2025-02,Cognitive Dysfunction,adMSC,Houston - United States,2026-12,2025-01-15,2025-01-31,INTERVENTIONAL,PHASE2,Paul E Schulz,OTHER,alzheimer's
NCT00083590,Unknown,COMPLETED,2004-04,Alzheimer Disease,Huperzine A,"Birmingham - United States, Phoenix - United States, Irvine - United States, La Jolla - United States, Los Angeles - United States, Sacramento - United States, Washington, DC - United States, Washington - United States, Fort Lauderdale - United States, Tampa - United States, Tampa - United States, West Palm Beach - United States, Atlanta - United States, Chicago - United States, Boston - United States, Las Vegas - United States, Manchester - United States, Piscataway - United States, Albany - United States, New York - United States, New York - United States, Orangeburg - United States, Rochester - United States, Chapel Hill - United States, Portland - United States, Pittsburgh - United States, North Charleston - United States, Dallas - United States, Burlington - United States",2007-11,2004-05-27,2008-02-21,INTERVENTIONAL,PHASE2,National Institute on Aging (NIA),NIH,alzheimer's
